row_id,order_id,order_date,ship_date,segment,category,sub_category,product_name,region,state,city,sales,profit,discount,quantity,month,discount_bucket
6136,CA-2015-105613,2015-10-18,2015-10-22,Home Office,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Central,Texas,Mcallen,27.7,3.46,0.2,3,2015-10,10-20%
6137,CA-2015-105613,2015-10-18,2015-10-22,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Central,Texas,Mcallen,73.16,-186.57,0.8,6,2015-10,>20%
6138,US-2016-142251,2016-10-31,2016-11-04,Consumer,Office Supplies,Paper,Xerox 1898,South,Florida,Hollywood,32.06,11.22,0.2,6,2016-10,10-20%
6139,CA-2014-131247,2014-03-30,2014-04-04,Consumer,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,West,California,San Francisco,205.67,-12.1,0.15,2,2014-03,10-20%
6140,US-2015-113593,2015-04-18,2015-04-20,Consumer,Office Supplies,Storage,Advantus Rolling Drawer Organizers,West,California,Santa Maria,115.44,30.01,0.0,3,2015-04,0%
6141,CA-2017-121083,2017-07-09,2017-07-15,Consumer,Office Supplies,Paper,Xerox 1914,East,Connecticut,Manchester,274.8,134.65,0.0,5,2017-07,0%
6142,CA-2017-121083,2017-07-09,2017-07-15,Consumer,Office Supplies,Storage,Tennsco Industrial Shelving,East,Connecticut,Manchester,195.64,3.91,0.0,4,2017-07,0%
6143,CA-2017-121083,2017-07-09,2017-07-15,Consumer,Technology,Phones,Digium D40 VoIP phone,East,Connecticut,Manchester,257.98,74.81,0.0,2,2017-07,0%
6144,CA-2017-121083,2017-07-09,2017-07-15,Consumer,Office Supplies,Art,Prismacolor Color Pencil Set,East,Connecticut,Manchester,119.04,48.81,0.0,6,2017-07,0%
6145,CA-2017-151190,2017-06-27,2017-07-01,Consumer,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Central,Nebraska,Omaha,20.07,9.23,0.0,3,2017-06,0%
6146,CA-2014-133543,2014-12-22,2014-12-26,Consumer,Office Supplies,Art,Newell 332,West,California,San Jose,11.76,3.18,0.0,4,2014-12,0%
6147,CA-2017-105130,2017-11-21,2017-11-25,Corporate,Office Supplies,Art,Newell 332,West,California,San Francisco,11.76,3.18,0.0,4,2017-11,0%
6148,CA-2017-105130,2017-11-21,2017-11-25,Corporate,Office Supplies,Binders,Canvas Sectional Post Binders,West,California,San Francisco,40.74,14.77,0.2,2,2017-11,10-20%
6149,CA-2016-161928,2016-06-27,2016-06-29,Consumer,Technology,Phones,Ooma Telo VoIP Home Phone System,West,California,San Francisco,201.58,12.6,0.2,2,2016-06,10-20%
6150,CA-2017-101322,2017-12-28,2017-12-31,Corporate,Furniture,Chairs,Novimex Turbo Task Chair,West,California,Long Beach,340.7,-34.07,0.2,6,2017-12,10-20%
6151,US-2016-106600,2016-04-08,2016-04-11,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Black",South,Georgia,Columbus,354.9,88.73,0.0,5,2016-04,0%
6152,CA-2014-111871,2014-03-18,2014-03-21,Home Office,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",West,California,San Francisco,1198.33,70.49,0.15,10,2014-03,10-20%
6153,CA-2017-139437,2017-07-03,2017-07-08,Consumer,Office Supplies,Storage,Rogers Deluxe File Chest,West,California,Los Angeles,87.92,0.88,0.0,4,2017-07,0%
6154,CA-2017-151484,2017-04-20,2017-04-23,Corporate,Furniture,Furnishings,"Computer Room Manger, 14""",East,Pennsylvania,Philadelphia,51.97,10.39,0.2,2,2017-04,10-20%
6155,CA-2017-151484,2017-04-20,2017-04-23,Corporate,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",East,Pennsylvania,Philadelphia,51.34,5.78,0.2,3,2017-04,10-20%
6156,CA-2017-151484,2017-04-20,2017-04-23,Corporate,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,East,Pennsylvania,Philadelphia,332.7,33.27,0.2,1,2017-04,10-20%
6157,CA-2017-151484,2017-04-20,2017-04-23,Corporate,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",East,Pennsylvania,Philadelphia,42.41,9.54,0.2,3,2017-04,10-20%
6158,CA-2016-104150,2016-08-03,2016-08-05,Consumer,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Central,Oklahoma,Tulsa,81.54,38.32,0.0,3,2016-08,0%
6159,CA-2016-104150,2016-08-03,2016-08-05,Consumer,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Central,Oklahoma,Tulsa,167.28,23.42,0.0,12,2016-08,0%
6160,CA-2016-161025,2016-12-03,2016-12-09,Consumer,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,West,California,Los Angeles,772.68,108.18,0.0,4,2016-12,0%
6161,CA-2014-103989,2014-03-19,2014-03-21,Corporate,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,South,Florida,Lakeland,323.98,28.35,0.2,3,2014-03,10-20%
6162,CA-2014-103989,2014-03-19,2014-03-21,Corporate,Office Supplies,Labels,Avery 501,South,Florida,Lakeland,11.81,3.99,0.2,4,2014-03,10-20%
6163,CA-2014-103989,2014-03-19,2014-03-21,Corporate,Office Supplies,Storage,Crate-A-Files,South,Florida,Lakeland,26.16,1.96,0.2,3,2014-03,10-20%
6164,CA-2014-103989,2014-03-19,2014-03-21,Corporate,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",South,Florida,Lakeland,33.57,-25.74,0.7,5,2014-03,>20%
6165,CA-2014-103989,2014-03-19,2014-03-21,Corporate,Furniture,Furnishings,Eldon Wave Desk Accessories,South,Florida,Lakeland,4.99,1.37,0.2,3,2014-03,10-20%
6166,CA-2014-103989,2014-03-19,2014-03-21,Corporate,Furniture,Furnishings,Document Clip Frames,South,Florida,Lakeland,20.02,5.5,0.2,3,2014-03,10-20%
6167,CA-2014-103989,2014-03-19,2014-03-21,Corporate,Technology,Accessories,"Logitech Wireless Boombox Speaker - portable - wireless, wired",South,Florida,Lakeland,170.24,53.2,0.2,2,2014-03,10-20%
6168,CA-2015-142433,2015-04-20,2015-04-25,Consumer,Office Supplies,Paper,Xerox 1916,Central,Texas,Houston,117.46,44.05,0.2,3,2015-04,10-20%
6169,CA-2015-132815,2015-09-19,2015-09-22,Corporate,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,West,California,Los Angeles,22.96,11.25,0.0,2,2015-09,0%
6170,CA-2014-101266,2014-08-27,2014-08-30,Consumer,Office Supplies,Paper,Xerox 1898,South,Virginia,Springfield,13.36,6.41,0.0,2,2014-08,0%
6171,CA-2016-141523,2016-12-19,2016-12-24,Corporate,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",East,New York,New York City,34.25,11.56,0.2,3,2016-12,10-20%
6172,CA-2016-141523,2016-12-19,2016-12-24,Corporate,Office Supplies,Art,Newell 326,East,New York,New York City,3.52,1.02,0.0,2,2016-12,0%
6173,US-2014-106299,2014-08-02,2014-08-08,Home Office,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Central,Missouri,Springfield,26.7,12.55,0.0,5,2014-08,0%
6174,US-2014-106299,2014-08-02,2014-08-08,Home Office,Technology,Accessories,Memorex Micro Travel Drive 4 GB,Central,Missouri,Springfield,21.2,9.12,0.0,2,2014-08,0%
6175,US-2014-106299,2014-08-02,2014-08-08,Home Office,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,Central,Missouri,Springfield,838.38,226.36,0.0,2,2014-08,0%
6176,CA-2015-158421,2015-09-21,2015-09-26,Consumer,Furniture,Chairs,Global Comet Stacking Arm Chair,South,South Carolina,Columbia,1690.04,422.51,0.0,4,2015-09,0%
6177,CA-2015-158421,2015-09-21,2015-09-26,Consumer,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,South,South Carolina,Columbia,85.96,24.07,0.0,7,2015-09,0%
6178,CA-2015-158421,2015-09-21,2015-09-26,Consumer,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",South,South Carolina,Columbia,121.96,57.32,0.0,2,2015-09,0%
6179,CA-2015-158421,2015-09-21,2015-09-26,Consumer,Office Supplies,Paper,Xerox 193,South,South Carolina,Columbia,23.92,11.72,0.0,4,2015-09,0%
6180,CA-2015-158421,2015-09-21,2015-09-26,Consumer,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,South,South Carolina,Columbia,63.96,6.4,0.0,2,2015-09,0%
6181,CA-2015-158421,2015-09-21,2015-09-26,Consumer,Technology,Phones,HTC One Mini,South,South Carolina,Columbia,629.95,176.39,0.0,5,2015-09,0%
6182,CA-2015-158421,2015-09-21,2015-09-26,Consumer,Technology,Phones,Grandstream GXP1160 VoIP phone,South,South Carolina,Columbia,113.73,32.98,0.0,3,2015-09,0%
6183,CA-2015-158421,2015-09-21,2015-09-26,Consumer,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",South,South Carolina,Columbia,14.6,6.86,0.0,2,2015-09,0%
6184,CA-2015-158421,2015-09-21,2015-09-26,Consumer,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",South,South Carolina,Columbia,887.84,17.76,0.0,8,2015-09,0%
6185,CA-2016-143609,2016-12-11,2016-12-13,Home Office,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",West,Oregon,Portland,403.92,25.25,0.2,5,2016-12,10-20%
6186,CA-2015-138331,2015-08-07,2015-08-12,Consumer,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,East,Pennsylvania,Philadelphia,106.8,10.68,0.2,10,2015-08,10-20%
6187,CA-2015-138954,2015-11-15,2015-11-17,Corporate,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,East,New York,New York City,70.95,20.58,0.0,3,2015-11,0%
6188,CA-2015-138954,2015-11-15,2015-11-17,Corporate,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,East,New York,New York City,34.94,11.79,0.2,6,2015-11,10-20%
6189,CA-2015-138954,2015-11-15,2015-11-17,Corporate,Office Supplies,Art,Newell 319,East,New York,New York City,119.04,35.71,0.0,6,2015-11,0%
6190,CA-2017-157903,2017-04-04,2017-04-08,Consumer,Technology,Phones,Cisco SPA 502G IP Phone,Central,Illinois,Des Plaines,383.84,47.98,0.2,4,2017-04,10-20%
6191,CA-2016-157259,2016-12-24,2016-12-28,Consumer,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,East,New York,New York City,799.56,207.89,0.0,9,2016-12,0%
6192,CA-2017-107986,2017-12-13,2017-12-13,Consumer,Office Supplies,Storage,Sterilite Officeware Hinged File Box,West,Washington,Seattle,31.44,8.49,0.0,3,2017-12,0%
6193,CA-2017-104927,2017-12-22,2017-12-26,Consumer,Office Supplies,Paper,Xerox 1931,Central,Texas,Houston,25.92,9.07,0.2,5,2017-12,10-20%
6194,CA-2017-104927,2017-12-22,2017-12-26,Consumer,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Central,Texas,Houston,6.33,-9.81,0.8,5,2017-12,>20%
6195,CA-2017-104927,2017-12-22,2017-12-26,Consumer,Office Supplies,Paper,Xerox 1887,Central,Texas,Houston,75.88,26.56,0.2,5,2017-12,10-20%
6196,CA-2017-113453,2017-10-21,2017-10-28,Consumer,Technology,Phones,Mitel MiVoice 5330e IP Phone,East,Pennsylvania,Philadelphia,329.99,-77.0,0.4,2,2017-10,>20%
6197,CA-2017-113453,2017-10-21,2017-10-28,Consumer,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,East,Pennsylvania,Philadelphia,71.38,-4.46,0.2,3,2017-10,10-20%
6198,CA-2015-149909,2015-11-13,2015-11-17,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Central,Indiana,Columbus,63.77,28.7,0.0,7,2015-11,0%
6199,CA-2015-149909,2015-11-13,2015-11-17,Consumer,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,Central,Indiana,Columbus,50.97,13.25,0.0,3,2015-11,0%
6200,CA-2015-149909,2015-11-13,2015-11-17,Consumer,Office Supplies,Paper,Xerox 1910,Central,Indiana,Columbus,96.08,46.12,0.0,2,2015-11,0%
6201,CA-2015-146675,2015-04-16,2015-04-20,Consumer,Technology,Copiers,Canon PC940 Copier,Central,Illinois,Evanston,1439.97,485.99,0.2,4,2015-04,10-20%
6202,CA-2015-146675,2015-04-16,2015-04-20,Consumer,Technology,Accessories,Logitech Keyboard K120,Central,Illinois,Evanston,43.56,-4.9,0.2,3,2015-04,10-20%
6203,CA-2016-118332,2016-12-16,2016-12-23,Consumer,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,West,California,Apple Valley,563.92,7.05,0.2,5,2016-12,10-20%
6204,CA-2016-133669,2016-10-21,2016-10-27,Consumer,Technology,Phones,Panasonic KX TS208W Corded phone,East,Ohio,Columbus,235.15,-47.03,0.4,8,2016-10,>20%
6205,CA-2017-145660,2017-12-01,2017-12-03,Home Office,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,East,Ohio,Marion,7.71,1.74,0.2,2,2017-12,10-20%
6206,CA-2016-133697,2016-10-20,2016-10-24,Consumer,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Central,Texas,Houston,51.02,15.94,0.2,7,2016-10,10-20%
6207,CA-2016-133697,2016-10-20,2016-10-24,Consumer,Office Supplies,Fasteners,Staples,Central,Texas,Houston,25.25,7.89,0.2,4,2016-10,10-20%
6208,CA-2016-133697,2016-10-20,2016-10-24,Consumer,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,Central,Texas,Houston,56.69,-14.58,0.3,1,2016-10,>20%
6209,CA-2017-148138,2017-09-29,2017-10-03,Corporate,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,East,Ohio,Marion,51.17,-6.4,0.2,2,2017-09,10-20%
6210,CA-2017-119809,2017-08-18,2017-08-25,Corporate,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,West,Washington,Seattle,2793.53,942.82,0.2,9,2017-08,10-20%
6211,CA-2017-119809,2017-08-18,2017-08-25,Corporate,Office Supplies,Storage,Letter Size Cart,West,Washington,Seattle,1000.02,290.01,0.0,7,2017-08,0%
6212,CA-2017-119809,2017-08-18,2017-08-25,Corporate,Furniture,Furnishings,"Contract Clock, 14"", Brown",West,Washington,Seattle,65.94,22.42,0.0,3,2017-08,0%
6213,CA-2017-149944,2017-11-12,2017-11-16,Consumer,Office Supplies,Fasteners,Staples,West,Washington,Longview,18.24,9.12,0.0,3,2017-11,0%
6214,CA-2017-149944,2017-11-12,2017-11-16,Consumer,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,West,Washington,Longview,76.12,22.07,0.0,2,2017-11,0%
6215,CA-2014-128538,2014-10-11,2014-10-15,Consumer,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",West,California,Redondo Beach,7.64,3.74,0.0,1,2014-10,0%
6216,CA-2015-161711,2015-11-28,2015-12-03,Corporate,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",East,New York,New York City,68.16,27.95,0.0,3,2015-11,0%
6217,CA-2015-161711,2015-11-28,2015-12-03,Corporate,Office Supplies,Envelopes,Staple envelope,East,New York,New York City,62.24,29.25,0.0,8,2015-11,0%
6218,US-2015-129553,2015-07-27,2015-08-02,Consumer,Technology,Phones,Mediabridge Sport Armband iPhone 5s,South,Kentucky,Louisville,29.97,0.3,0.0,3,2015-07,0%
6219,CA-2016-160220,2016-10-20,2016-10-26,Consumer,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Central,Michigan,Trenton,125.7,35.2,0.0,6,2016-10,0%
6220,CA-2016-160220,2016-10-20,2016-10-26,Consumer,Technology,Phones,Pyle PMP37LED,Central,Michigan,Trenton,191.98,51.83,0.0,2,2016-10,0%
6221,CA-2016-160220,2016-10-20,2016-10-26,Consumer,Office Supplies,Storage,Woodgrain Magazine Files by Perma,Central,Michigan,Trenton,20.86,1.46,0.0,7,2016-10,0%
6222,US-2017-157224,2017-09-14,2017-09-18,Consumer,Office Supplies,Labels,Avery 48,West,California,Los Angeles,56.7,26.08,0.0,9,2017-09,0%
6223,CA-2017-140627,2017-12-23,2017-12-27,Consumer,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",South,Tennessee,Hendersonville,72.7,19.08,0.2,4,2017-12,10-20%
6224,CA-2017-140627,2017-12-23,2017-12-27,Consumer,Office Supplies,Art,Pencil and Crayon Sharpener,South,Tennessee,Hendersonville,12.26,1.07,0.2,7,2017-12,10-20%
6225,CA-2017-140627,2017-12-23,2017-12-27,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving System,South,Tennessee,Hendersonville,218.35,-54.59,0.2,3,2017-12,10-20%
6226,CA-2015-133445,2015-10-05,2015-10-09,Consumer,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",West,Oregon,Portland,66.29,-103.86,0.7,1,2015-10,>20%
6227,CA-2015-133445,2015-10-05,2015-10-09,Consumer,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,West,Oregon,Portland,291.17,-14.56,0.2,4,2015-10,10-20%
6228,CA-2014-148782,2014-11-02,2014-11-07,Consumer,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",Central,Texas,Irving,88.78,7.77,0.2,3,2014-11,10-20%
6229,CA-2016-148208,2016-01-22,2016-01-27,Home Office,Technology,Phones,Panasonic Kx-TS550,East,Ohio,Cleveland,110.38,-20.24,0.4,4,2016-01,>20%
6230,CA-2016-148208,2016-01-22,2016-01-27,Home Office,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",East,Ohio,Cleveland,55.18,15.86,0.2,3,2016-01,10-20%
6231,CA-2017-127656,2017-07-11,2017-07-17,Consumer,Office Supplies,Art,Staples in misc. colors,Central,Iowa,Waterloo,30.32,11.82,0.0,4,2017-07,0%
6232,US-2017-142188,2017-09-11,2017-09-11,Consumer,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,West,Washington,Seattle,177.57,8.88,0.2,2,2017-09,10-20%
6233,US-2017-142188,2017-09-11,2017-09-11,Consumer,Office Supplies,Paper,Xerox 225,West,Washington,Seattle,19.44,9.33,0.0,3,2017-09,0%
6234,US-2017-142188,2017-09-11,2017-09-11,Consumer,Office Supplies,Paper,Xerox 1894,West,Washington,Seattle,71.28,34.21,0.0,11,2017-09,0%
6235,US-2017-142188,2017-09-11,2017-09-11,Consumer,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,West,Washington,Seattle,1471.96,459.99,0.2,5,2017-09,10-20%
6236,US-2017-142188,2017-09-11,2017-09-11,Consumer,Technology,Phones,iOttie XL Car Mount,West,Washington,Seattle,79.96,-17.99,0.2,5,2017-09,10-20%
6237,CA-2016-144400,2016-02-23,2016-02-27,Corporate,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",East,Pennsylvania,Philadelphia,57.58,21.59,0.2,3,2016-02,10-20%
6238,US-2016-155180,2016-01-22,2016-01-29,Consumer,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,East,New York,New York City,26.34,9.22,0.2,4,2016-01,10-20%
6239,CA-2015-134075,2015-12-12,2015-12-16,Consumer,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,West,California,San Jose,166.5,21.65,0.0,3,2015-12,0%
6240,CA-2015-134075,2015-12-12,2015-12-16,Consumer,Office Supplies,Storage,Standard Rollaway File with Lock,West,California,San Jose,360.38,93.7,0.0,2,2015-12,0%
6241,US-2016-131912,2016-10-29,2016-11-01,Consumer,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",West,California,Los Angeles,11.74,3.82,0.2,1,2016-10,10-20%
6242,CA-2017-141572,2017-05-28,2017-05-31,Corporate,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",East,New Hampshire,Concord,247.44,101.45,0.0,8,2017-05,0%
6243,CA-2014-134621,2014-12-21,2014-12-28,Home Office,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,South,Tennessee,Columbia,18.24,-14.59,0.7,2,2014-12,>20%
6244,CA-2016-165561,2016-11-24,2016-11-28,Home Office,Office Supplies,Supplies,"Elite 5"" Scissors",West,Washington,Bellevue,25.35,7.61,0.0,3,2016-11,0%
6245,CA-2015-112305,2015-11-20,2015-11-25,Home Office,Office Supplies,Art,Newell 334,West,Washington,Seattle,119.04,30.95,0.0,6,2015-11,0%
6246,CA-2015-112305,2015-11-20,2015-11-25,Home Office,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",West,Washington,Seattle,22.14,6.42,0.0,3,2015-11,0%
6247,CA-2015-112305,2015-11-20,2015-11-25,Home Office,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,West,Washington,Seattle,13.98,6.01,0.0,2,2015-11,0%
6248,CA-2017-121580,2017-05-29,2017-06-04,Consumer,Office Supplies,Binders,Satellite Sectional Post Binders,Central,Indiana,Columbus,43.41,19.97,0.0,1,2017-05,0%
6249,CA-2017-121580,2017-05-29,2017-06-04,Consumer,Furniture,Furnishings,Eldon Wave Desk Accessories,Central,Indiana,Columbus,6.24,2.62,0.0,3,2017-05,0%
6250,CA-2017-121580,2017-05-29,2017-06-04,Consumer,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Central,Indiana,Columbus,465.16,120.94,0.0,2,2017-05,0%
6251,CA-2017-121580,2017-05-29,2017-06-04,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Central,Indiana,Columbus,7.98,3.99,0.0,1,2017-05,0%
6252,CA-2014-101147,2014-12-02,2014-12-04,Consumer,Office Supplies,Appliances,Staple holder,Central,Illinois,Chicago,2.39,-6.34,0.8,1,2014-12,>20%
6253,CA-2014-165806,2014-04-07,2014-04-07,Home Office,Office Supplies,Paper,Xerox 226,South,Georgia,Marietta,58.32,27.99,0.0,9,2014-04,0%
6254,CA-2014-165806,2014-04-07,2014-04-07,Home Office,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,South,Georgia,Marietta,200.97,50.24,0.0,3,2014-04,0%
6255,CA-2015-151624,2015-09-08,2015-09-14,Corporate,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,South,Alabama,Montgomery,21.36,8.12,0.0,8,2015-09,0%
6256,CA-2017-139444,2017-09-09,2017-09-15,Corporate,Office Supplies,Labels,Avery 511,Central,Texas,Plano,9.86,3.45,0.2,4,2017-09,10-20%
6257,CA-2015-133977,2015-09-06,2015-09-08,Home Office,Office Supplies,Binders,GBC Plasticlear Binding Covers,South,Florida,Tamarac,3.44,-2.53,0.7,1,2015-09,>20%
6258,CA-2017-141425,2017-11-02,2017-11-06,Corporate,Office Supplies,Supplies,Premier Automatic Letter Opener,East,Ohio,Columbus,384.59,-81.73,0.2,2,2017-11,10-20%
6259,CA-2015-133536,2015-03-28,2015-03-30,Consumer,Office Supplies,Envelopes,Security-Tint Envelopes,East,New York,New York City,22.92,11.23,0.0,3,2015-03,0%
6260,CA-2015-150441,2015-08-13,2015-08-17,Consumer,Office Supplies,Binders,Avery Round Ring Poly Binders,Central,Indiana,Richmond,11.36,5.57,0.0,4,2015-08,0%
6261,CA-2015-162607,2015-05-12,2015-05-18,Consumer,Office Supplies,Binders,Prestige Round Ring Binders,West,Washington,Seattle,14.59,4.92,0.2,3,2015-05,10-20%
